rowname,sum_importance,featID
1644_416.2501_2.49,0.15192053746684006,1644
1647_262.1657_2.48,0.14955845952593383,1647
1648_442.2712_2.49,0.2155423341057879,1648
1649_464.2532_2.49,0.2157395453092432,1649
164_116.0709_0.27,0.16189611167946397,164
1650_278.1502_2.5,0.1477286972740135,1650
1651_820.8701_2.49,0.14759582922006592,1651
1653_357.1528_2.49,0.14690509234496718,1653
1655_130.0653_2.5,0.12979585867452387,1655
1656_233.0926_2.5,0.12031400867471688,1656
1657_255.0747_2.5,0.12609478686776962,1657
1659_281.1966_2.5,0.14403514845240867,1659
165_154.0979_0.24,0.22127013820011573,165
1660_165.1027_2.51,0.2612921209003269,1660
1661_199.1309_2.5,0.16287703656174568,1661
1662_330.2761_2.51,0.1391416227782668,1662
1663_333.1343_2.49,0.19575146334830584,1663
166_136.0621_0.27,0.16769391409630707,166
1670_463.0879_2.51,0.15508621133078254,1670
1672_151.0757_2.39,0.18698698076530593,1672
1676_230.1392_2.51,0.16719880408510815,1676
1678_245.1391_2.53,0.1258202541941126,1678
1680_241.1053_2.66,0.16890701807174316,1680
1682_372.2602_2.52,0.12017165428243107,1682
1684_230.1182_2.57,0.11699483676448262,1684
1685_252.1212_2.52,0.12634183933999799,1685
1686_229.1441_2.52,0.23799432302254148,1686
1687_251.1262_2.52,0.19682740369200863,1687
1688_209.1177_2.46,0.18065006916744808,1688
168_132.1133_0.25,0.17997769837480804,168
1691_472.2818_2.53,0.1750108715462401,1691
1694_770.346_2.52,0.14480754063789314,1694
1695_446.297_2.53,0.13318670802871713,1695
1697_240.1599_2.53,0.15932158066914157,1697
1698_821.1354_2.55,0.11770825912065928,1698
1701_297.1453_2.54,0.12391791349603769,1701
1702_494.2639_2.53,0.15186039586402791,1702
1705_219.0611_2.54,0.15403343467428532,1705
1706_197.0788_2.54,0.1836439283289404,1706
1708_461.1087_2.53,0.26530301096069536,1708
1709_231.1359_2.54,0.12644312098913763,1709
1711_260.1863_2.54,0.1471335770780188,1711
1712_319.127_2.48,0.1265261355360381,1712
1713_316.2125_2.52,0.17954319993279175,1713
1714_201.1125_2.62,0.14843563804868057,1714
1715_226.1443_2.51,0.1262565951656293,1715
1720_358.2822_2.57,0.1240549808328382,1720
1721_266.1379_2.6,0.15317092195788318,1721
1722_179.1071_2.56,0.16800867167267236,1722
1723_563.2117_2.55,0.15342246220114736,1723
1725_243.1234_2.56,0.19619723622403537,1725
1726_265.1052_2.55,0.17743307251726095,1726
1727_246.1341_2.62,0.18478528146785894,1727
1728_433.1139_2.55,0.19324933861627894,1728
1729_289.1765_2.49,0.13334903969708947,1729
1730_238.1442_2.54,0.1936505351944584,1730
1731_260.15_2.56,0.1795965768730518,1731
1732_318.1809_2.57,0.1541913407709574,1732
1733_374.1609_2.49,0.16067071088635923,1733
1735_267.1213_2.51,0.12076411368570396,1735
1741_182.1907_2.57,0.1536931900061276,1741
1745_386.2395_2.58,0.11641897084383443,1745
1750_311.0703_2.58,0.1248539123191748,1750
1751_369.1529_2.58,0.1311580815454511,1751
1752_217.1077_2.59,0.13337735599528328,1752
1754_130.123_2.59,0.11802653939224324,1754
1755_313.1551_2.59,0.10974620391698153,1755
1756_294.1921_2.59,0.14883147110984105,1756
1759_893.4913_2.56,0.1377739998057457,1759
1763_207.1595_2.61,0.17123203394998585,1763
1764_344.2556_2.6,0.13700360834878914,1764
1766_181.1705_2.65,0.1775963518059157,1766
1769_516.118_2.61,0.1457784153908779,1769
1770_242.1392_2.63,0.11982732114607084,1770
1771_490.3233_2.61,0.15414295639532333,1771
1772_416.2864_2.61,0.14778402877187058,1772
1775_342.2496_2.62,0.13114574436459792,1775
1777_299.111_2.59,0.15282078748324165,1777
1779_202.123_2.62,0.15282152053219009,1779
1782_202.1441_2.67,0.16591287081936554,1782
1785_344.2076_2.63,0.13569498489017429,1785
1786_371.1686_2.62,0.16290809628869812,1786
1787_348.185_2.65,0.11205819233196526,1787
1788_366.1767_2.64,0.18340782219987412,1788
1791_257.0903_2.64,0.19600715679137665,1791
1792_268.1548_2.66,0.16115210974244418,1792
1793_235.1083_2.64,0.21155896145487058,1793
1794_193.05_2.64,0.13374394531500258,1794
1798_220.0644_2.65,0.14721971295899342,1798
1799_495.1167_2.66,0.1049911373656713,1799
179_245.1502_0.37,0.16006988363385266,179
1800_473.1348_2.65,0.10576473854932383,1800
1801_217.1553_2.65,0.12024805928479676,1801
1802_460.2218_2.66,0.17632646639037228,1802
1803_271.0607_2.66,0.18972886461918598,1803
1805_438.2399_2.65,0.16629677013459546,1805
1808_230.0793_2.66,0.12140824439017171,1808
1809_208.0973_2.65,0.1515854250475369,1809
180_165.1027_0.24,0.18538739600866921,180
1810_335.1645_2.66,0.14537532601341505,1810
1814_299.0916_2.63,0.1313804450401093,1814
1816_205.1011_2.66,0.1517180011568956,1816
1819_473.2408_2.67,0.1134191835272528,1819
181_121.0722_0.24,0.1488519500518727,181
1820_357.1474_2.66,0.12390886422258486,1820
1825_219.1233_2.67,0.18057508515688842,1825
1826_230.1182_2.67,0.14121872272028324,1826
1828_201.1125_2.68,0.17576910961591752,1828
1829_264.1211_2.66,0.12891277528151204,1829
182_175.1193_0.21,0.1024590414480392,182
1831_236.1498_2.64,0.11130087558703972,1831
1832_792.4004_2.67,0.13326200063661656,1832
1834_460.3126_2.69,0.14877844048884425,1834
1835_267.1581_2.64,0.12945325928536913,1835
1836_270.0855_2.67,0.15699364444698924,1836
1837_399.1425_2.72,0.15121683980529402,1837
1838_751.7514_2.57,0.14871284045189065,1838
1839_241.1053_2.7,0.18705938276452544,1839
183_186.0878_0.27,0.1753758698956489,183
1840_431.0981_2.57,0.14615236751895422,1840
1841_169.1227_2.65,0.1906076997677862,1841
1845_452.156_2.69,0.1386083980942523,1845
1847_203.1436_2.7,0.14072565104065646,1847
